#Query_org	Reference_assembly	Ref_name	MASH_distance	Estimated_ANI	P-value	Genus	Order	Type_strain
QS--flye_asm_1Dt100g_part2.fa	GCF_000241485	Sphingomonas sp000241485	0.2195	0.7805	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_025960285	Sphingomonas sp025960285	0.2195	0.7805	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_023418595	Sphingomonas sp023418595	0.2195	0.7805	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_900115295	Sphingomonas sp900115295	0.2195	0.7805	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001717955	Sphingomonas panacis	0.2195	0.7805	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_019635535	Allosphingosinicella sp019635535	0.2195	0.7805	0.0000	Allosphingosinicella	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_007785815	Sphingomonas_G solaris	0.2195	0.7805	0.0000	Sphingomonas_G	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_000980895	Sphingomonas olei	0.2195	0.7805	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_011927695	Sphingomonas_K jejuensis	0.2195	0.7805	0.0000	Sphingomonas_K	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_002280565	Sphingomonas sp002280565	0.2195	0.7805	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_016427505	Sphingomonas sp016427505	0.2195	0.7805	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_019635455	Sphingomonas sp019635455	0.2195	0.7805	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_018240825	Sphingomonas sp018240825	0.2215	0.7785	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_004792695	Sphingomonas naasensis	0.2215	0.7785	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_030145815	Sphingomonas sp030145815	0.2215	0.7785	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_003096275	Sphingomonas pokkalii	0.2215	0.7785	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_937863505	Sphingomonas sp937863505	0.2215	0.7785	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_028292965	Sphingomonas sp028292965	0.2215	0.7785	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_030817315	Sphingomonas faeni_C	0.2215	0.7785	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_016820445	Sphingomonas beigongshangi	0.2215	0.7785	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_937859915	Sphingomonas_N sp937859915	0.2215	0.7785	0.0000	Sphingomonas_N	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_029870595	Sphingomonas sp017418975	0.2215	0.7785	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_030812785	Sphingomonas kyeonggiensis_B	0.2215	0.7785	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_025371035	Sphingomonas sanguinis_E	0.2215	0.7785	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_900114095	Sphingomonas sp900114095	0.2215	0.7785	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_005144715	Sphingomonas baiyangensis	0.2215	0.7785	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_007995055	Allosphingosinicella ginsenosidimutans	0.2215	0.7785	0.0000	Allosphingosinicella	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_913775315	Sphingomonas sp913775315	0.2215	0.7785	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001421765	Sphingomonas sp001421765	0.2215	0.7785	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_006346325	Sphingomonas japonica	0.2215	0.7785	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_028292925	JAQGLK01 sp028292925	0.2215	0.7785	0.0000	JAQGLK01	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_014841615	Sphingomonas sp014841615	0.2215	0.7785	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001598415	Sphingomonas mali	0.2215	0.7785	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_013374115	Sphingomonas sp013374115	0.2215	0.7785	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_012927115	Sphingomonas sp012927115	0.2215	0.7785	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_003050705	Sphingomonas aurantiaca	0.2215	0.7785	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_028292945	Sphingomonas sp028292945	0.2215	0.7785	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_023400405	Sphingomonas sp023400405	0.2215	0.7785	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_004340965	Sphingomonas sp004340965	0.2235	0.7765	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_020177055	Sphingomonas sp020177055	0.2235	0.7765	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_003688625	Sphingomonas sp003688625	0.2235	0.7765	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_004135605	Sphingomonas desiccabilis	0.2235	0.7765	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_025370105	Sphingomonas hylomeconis	0.2235	0.7765	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_018139225	Sphingomonas sp018139225	0.2235	0.7765	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_004341085	Sphingomonas sp004341085	0.2235	0.7765	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_025153455	Sphingomonas sp025153455	0.2235	0.7765	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001424005	Sphingomonas sp001424005	0.2235	0.7765	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_002796605	Sphingomonas psychrotolerans	0.2235	0.7765	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_003171655	Sphingomonas portus	0.2235	0.7765	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_022662305	Sphingomonas sp022662305	0.2235	0.7765	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_009363895	Sphingomicrobium ginsengisoli	0.2235	0.7765	0.0000	Sphingomicrobium	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_913775795	Sphingomonas sp913775795	0.2235	0.7765	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_913774285	Sphingomonas sp913774285	0.2235	0.7765	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000711715	Sphingomicrobium astaxanthinifaciens_A	0.2235	0.7765	0.0000	Sphingomicrobium	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_004341505	Sphingomonas sp004341505	0.2235	0.7765	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_002083475	Sphingomonas sp002083475	0.2235	0.7765	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001421415	Sphingomonas sp001421415	0.2235	0.7765	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_003240625	Sphingomonas taxi_A	0.2235	0.7765	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_029202845	Sphingomonas colombiensis	0.2235	0.7765	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_006439055	Sphingomonas glacialis_A	0.2235	0.7765	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_014199305	Sphingomonas aerophila	0.2256	0.7744	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_913776855	Sphingomonas sp913776855	0.2256	0.7744	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_003075315	Sphingomonas sp003075315	0.2256	0.7744	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_002002925	Sphingomonas sp002002925	0.2256	0.7744	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000282895	Sphingomonas sp000282895	0.2256	0.7744	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_004792685	Sphingomonas gei	0.2256	0.7744	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_913775975	Sphingomonas sp913775975	0.2256	0.7744	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_002355275	Rhizorhabdus dicambivorans	0.2256	0.7744	0.0000	Rhizorhabdus	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_025231525	Sphingomonas sp025231525	0.2256	0.7744	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_026540855	Sphingomonas sp026540855	0.2256	0.7744	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001556185	Sphingomonas sp001556185	0.2256	0.7744	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_018122655	Sphingomonas marina	0.2256	0.7744	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_002336985	Sphingomonas_O sp002336985	0.2256	0.7744	0.0000	Sphingomonas_O	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_934555855	Sphingomonas sp934555855	0.2256	0.7744	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_916858675	Sphingomonas sp916858675	0.2256	0.7744	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_022664435	Sphingomonas panni	0.2256	0.7744	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_024124765	Sphingomonas sp024124765	0.2256	0.7744	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_002197665	Sphingomonas mucosissima	0.2256	0.7744	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_014489075	Sphingomonas sp014489075	0.2256	0.7744	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_003688595	Sphingomonas sp003688595	0.2256	0.7744	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_020707215	Sphingomonas sp020707215	0.2256	0.7744	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_027489365	Sphingomonas sp027489365	0.2256	0.7744	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001421715	Sphingomonas sp001421715	0.2256	0.7744	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_024496245	Sphingomonas qomolangmaensis	0.2278	0.7722	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_004005865	Rhizorhabdus crocodyli	0.2278	0.7722	0.0000	Rhizorhabdus	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_017304615	Sphingomonas sp017304615	0.2278	0.7722	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001421535	Sphingomonas sp001421535	0.2278	0.7722	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001421355	Sphingomonas sp001421355	0.2278	0.7722	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_023195535	Sphingomonas faeni_B	0.2278	0.7722	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_029239295	Sphingomonas sp029239295	0.2278	0.7722	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_900177405	Allosphingosinicella indica	0.2278	0.7722	0.0000	Allosphingosinicella	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_001650735	Sphingomonas sp001650735	0.2278	0.7722	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_002288825	Sphingomonas lenta	0.2278	0.7722	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_017304125	Sphingomonas sp017304125	0.2278	0.7722	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001956315	Sphingomonas_R montana	0.2278	0.7722	0.0000	Sphingomonas_R	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_013044515	Sphingomonas_B sp013044515	0.2278	0.7722	0.0000	Sphingomonas_B	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001421965	Sphingomonas sp001421965	0.2278	0.7722	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_016461955	QFOP01 sp003248785	0.2278	0.7722	0.0000	QFOP01	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_011761305	Sphingomonas_I vulcanisoli	0.2301	0.7699	0.0000	Sphingomonas_I	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_029623395	Sphingomonas echinoides_A	0.2301	0.7699	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_021513175	Sphingomonas sp021513175	0.2301	0.7699	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_027941955	Sphingomonas sp027941955	0.2301	0.7699	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_946479505	Sphingomonas sp946479505	0.2301	0.7699	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_913775025	Sphingomonas_G sp913775025	0.2301	0.7699	0.0000	Sphingomonas_G	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_017745215	Sphingomonas sp017745215	0.2301	0.7699	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001468265	Sphingopyxis sp001468265	0.2301	0.7699	0.0000	Sphingopyxis	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001428865	Sphingomonas sp001428865	0.2301	0.7699	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_943913195	Sphingomonas sp943913195	0.2301	0.7699	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_014196635	Sphingobium fontiphilum	0.2301	0.7699	0.0000	Sphingobium	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_902506605	Sphingomonas sp902506605	0.2301	0.7699	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_026167545	Sphingomonas sp026167545	0.2301	0.7699	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_025363195	Sphingomonas sp025363195	0.2301	0.7699	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_014653575	Sphingomonas glacialis	0.2301	0.7699	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_003499275	Sphingomicrobium mesophilum	0.2301	0.7699	0.0000	Sphingomicrobium	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_003034225	Sphingomonas_E fennica	0.2301	0.7699	0.0000	Sphingomonas_E	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_900167915	Rhizorhabdus histidinilytica	0.2301	0.7699	0.0000	Rhizorhabdus	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_014199255	Sphingomonas xinjiangensis	0.2301	0.7699	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_913777475	Sphingomonas sp913777475	0.2301	0.7699	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_014196745	Sphingomonas kyeonggiensis	0.2301	0.7699	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_029623345	Sphingomonas phyllosphaerae_C	0.2301	0.7699	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_000016765	Rhizorhabdus wittichii	0.2301	0.7699	0.0000	Rhizorhabdus	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_000786205	Sphingomonas sp000786205	0.2301	0.7699	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000251145	Sphingomonas sp000251145	0.2301	0.7699	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_011302055	Sphingomicrobium sinipercae	0.2325	0.7675	0.0000	Sphingomicrobium	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_023390675	Sphingomonas sp023390675	0.2325	0.7675	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000013985	Sphingopyxis alaskensis	0.2325	0.7675	0.0000	Sphingopyxis	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_002091475	Sphingomonas azotifigens	0.2325	0.7675	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_009739515	Sphingomonas_G profundi	0.2325	0.7675	0.0000	Sphingomonas_G	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_030775565	Sphingomicrobium sp030775565	0.2325	0.7675	0.0000	Sphingomicrobium	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_003391115	Sphingomonas_I crusticola	0.2325	0.7675	0.0000	Sphingomonas_I	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_003240855	Sphingomonas_L sanxanigenens_A	0.2325	0.7675	0.0000	Sphingomonas_L	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001721295	Sphingomonas turrisvirgatae	0.2325	0.7675	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_016025255	Allosphingosinicella flava	0.2325	0.7675	0.0000	Allosphingosinicella	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_023417515	Allosphingosinicella sp023417515	0.2325	0.7675	0.0000	Allosphingosinicella	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_020782235	Sphingobium naphthae	0.2325	0.7675	0.0000	Sphingobium	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_022662475	Sphingomonas sp022662475	0.2325	0.7675	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_009753715	Sphingomonas_B horti	0.2325	0.7675	0.0000	Sphingomonas_B	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_001591045	Sphingopyxis granuli	0.2325	0.7675	0.0000	Sphingopyxis	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_903871605	Sphingomonas_N sp903871605	0.2325	0.7675	0.0000	Sphingomonas_N	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_021043375	Sphingomonas sp021043375	0.2325	0.7675	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_023266535	Sphingomicrobium sp023266535	0.2325	0.7675	0.0000	Sphingomicrobium	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_017744835	Sphingomonas sp017744835	0.2325	0.7675	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001426195	Sphingomonas sp001426195	0.2325	0.7675	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_007995095	Sphingorhabdus_C soli	0.2325	0.7675	0.0000	Sphingorhabdus_C	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_001698205	Tsuneonella dongtanensis	0.2325	0.7675	0.0000	Tsuneonella	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_031157375	Allosphingosinicella sp031157375	0.2351	0.7649	0.0000	Allosphingosinicella	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_016803135	Pelagerythrobacter sp016803135	0.2351	0.7649	0.0000	Pelagerythrobacter	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_014643515	Sphingomonas_R prati	0.2351	0.7649	0.0000	Sphingomonas_R	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_000585415	Sphingomicrobium jaspsi	0.2351	0.7649	0.0000	Sphingomicrobium	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_014199335	Sphingomonas sediminis	0.2351	0.7649	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_001598455	Sphingomonas pruni	0.2351	0.7649	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_020160755	Sphingopyxis sp020160755	0.2351	0.7649	0.0000	Sphingopyxis	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_013410105	Sphingopyxis sp013410105	0.2351	0.7649	0.0000	Sphingopyxis	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000974765	Sphingomonas_B changbaiensis	0.2351	0.7649	0.0000	Sphingomonas_B	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_003241685	Sphingopyxis macrogoltabida_A	0.2351	0.7649	0.0000	Sphingopyxis	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_004361835	Sphingomonas pacifica	0.2351	0.7649	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_024628865	Sphingopyxis sp024628865	0.2351	0.7649	0.0000	Sphingopyxis	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_011057975	Sphingomonas tenebrarum	0.2351	0.7649	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_900113315	Sphingomonas_P jatrophae	0.2351	0.7649	0.0000	Sphingomonas_P	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_001990265	Sphingopyxis sp001990265	0.2351	0.7649	0.0000	Sphingopyxis	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_030433805	Sphingomonas sp030433805	0.2351	0.7649	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000797515	Sphingomonas sp000797515	0.2351	0.7649	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_030146605	Sphingomonas sp030146605	0.2351	0.7649	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001591025	Sphingomonas soli	0.2351	0.7649	0.0000	Sphingomonas	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_000383095	Sphingomonas_N sp000383095	0.2378	0.7622	0.0000	Sphingomonas_N	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_023380025	Sphingomicrobium glaciei	0.2378	0.7622	0.0000	Sphingomicrobium	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_028289965	JAQGLK01 sp028289965	0.2378	0.7622	0.0000	JAQGLK01	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_019508115	Sphingomonas_I sp019508115	0.2378	0.7622	0.0000	Sphingomonas_I	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_030147805	JAEZQR01 sp030147805	0.2378	0.7622	0.0000	JAEZQR01	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_009827515	Pelagerythrobacter marinus	0.2378	0.7622	0.0000	Pelagerythrobacter	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_026157035	Sphingomicrobium nitratireducens	0.2378	0.7622	0.0000	Sphingomicrobium	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_021154945	Sphingomonas sp021154945	0.2378	0.7622	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_002707985	Sphingomonas sp002707985	0.2378	0.7622	0.0000	Sphingomonas	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_023386135	Tsuneonella sp023386135	0.2378	0.7622	0.0000	Tsuneonella	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001713415	Sphingobium sp001713415	0.2378	0.7622	0.0000	Sphingobium	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_011762195	Sphingomonas_N oligoaromativorans	0.2378	0.7622	0.0000	Sphingomonas_N	Sphingomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_900108295	Sphingopyxis sp900108295	0.2378	0.7622	0.0000	Sphingopyxis	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_007065885	Tsuneonella sp007065885	0.2378	0.7622	0.0000	Tsuneonella	Sphingomonadales	False
